Group,Detector,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_20,Value_21,Value_22,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_30,Value_31,Value_32,Value_33,Value_34,Value_35,Value_36,Value_37,Value_38,Value_39,Value_40,Value_41,Value_42,Value_43,Value_44,Value_45,Value_46,Value_47,Value_48,Value_49,Value_50,Value_51,Value_52,Value_53,Value_54,Value_55,Value_56,Value_57,Value_58,Value_59,Value_60,Value_61,Value_62,Value_63,Value_64,Value_65,Value_66,Value_67,Value_68,Value_69,Value_70,Value_71,Value_72,Value_73,Value_74,Value_75,Value_76,Value_77,Value_78,Value_79,Value_80
group_67,ET_1,234483.2931873151,224129.39355572095,-26891803.6991199,-3544.4608829640274,-35565.47146332074,38942917.976439364,269.0409216342429,34472892.467373654,17925.21639038175,224129.39355572095,245169.69046693147,-27061213.636665843,-3279.7814834551136,-51208.14762860274,188151513.16063124,-424.21506660232956,183971653.0770282,25817.15630427301,-26891803.6991199,-27061213.636665843,3151888386.1286907,2416.5054754597663,4839746.028772166,-10948060057.004866,176230.62559217517,-10434607491.482533,-2441402.896398867,-3544.4608829640274,-3279.7814834551136,2416.5054754597663,20200.47932035642,178.45774967009748,-28542.201865888055,-8946.395973935623,-30411.357526617685,0.5391459547154299,-35565.47146332074,-51208.14762860274,4839746.028772166,178.45774967009748,14976.209895465272,-89702779.72170556,470.96646897750657,-89069710.98386663,-7553.86044048829,38942917.976439364,188151513.16063124,-10948060057.004866,-28542.201865888055,-89702779.72170556,1157825668431.0208,-3303713.5792357447,1170179710035.0981,45247993.7232624,269.0409216342429,-424.21506660232956,176230.62559217517,-8946.395973935623,470.96646897750657,-3303713.5792357447,3982.386621948771,-3280239.572265872,-277.6840424841614,34472892.467373654,183971653.0770282,-10434607491.482533,-30411.357526617685,-89069710.98386663,1170179710035.0981,-3280239.572265872,1183011016566.4531,44928580.45139973,17925.21639038175,25817.15630427301,-2441402.896398867,0.5391459547154299,-7553.86044048829,45247993.7232624,-277.6840424841614,44928580.45139973,3810.5026666076874
group_67,ET_2,214753.00098818066,208664.87756558572,-24833822.385035817,-3969.306681649645,-32874.36048424334,30156304.161871925,1705.0078016021698,26026698.44042676,16215.99458685222,208664.87756558572,236536.39364739836,-25643386.129588373,-4043.54162482804,-49920.81153316857,181920292.55200195,1580.4397451049342,177975215.23261943,24627.040809726936,-24833822.385035817,-25643386.129588373,2951534850.7805367,1446.7581618526162,4623390.834695038,-10232418735.449566,44664.37203357462,-9752815048.498585,-2281252.808009358,-3969.306681649645,-4043.54162482804,1446.7581618526162,18876.47592082169,45.08280593126584,-17982.936062352237,-9651.885722290224,-19588.45103676764,0.0236465358078371,-32874.36048424334,-49920.81153316857,4623390.834695038,45.08280593126584,14622.278907019725,-85724468.59016132,118.26940506330102,-85120731.48513511,-7214.879307086103,30156304.161871925,181920292.55200195,-10232418735.449566,-17982.936062352237,-85724468.59016132,1082686931674.5171,-785212.9317654255,1094245893473.5785,42298851.9680085,1705.0078016021698,1580.4397451049342,44664.37203357462,-9651.885722290224,118.26940506330102,-785212.9317654255,4936.553419578211,-777602.7480678093,-69.74271965335977,26026698.44042676,177975215.23261943,-9752815048.498585,-19588.45103676764,-85120731.48513511,1094245893473.5785,-777602.7480678093,1106251012718.1306,42000968.99816823,16215.99458685222,24627.040809726936,-2281252.808009358,0.0236465358078371,-7214.879307086103,42298851.9680085,-69.74271965335977,42000968.99816823,3559.9695954247654
group_67,ET_3,225076.12817442656,217521.20791865938,-25752948.391294185,-4790.340626765663,-34059.49537346606,37314582.52211605,3711.7777336672616,33041899.403430562,17140.6184020685,217521.20791865938,242936.06284479616,-26301323.82611853,-2561.6559092400985,-50340.51666763777,187379897.8653006,3427.780102555908,183332219.86243716,25310.369968823223,-25752948.391294185,-26301323.82611853,3019430478.630108,889.8234025108331,4645513.912879912,-10475513946.186668,-209245.10780611192,-9984708193.105965,-2334344.159426244,-4790.340626765663,-2561.6559092400985,889.8234025108331,19321.99898097759,-209.70357727724917,-17225.837729153674,-8783.805869855303,-18843.497622789597,-0.51531552010649,-34059.49537346606,-50340.51666763777,4645513.912879912,-209.70357727724917,14435.502584061143,-86187004.23012482,-552.7347255761273,-85580771.01250209,-7253.000560587947,37314582.52211605,187379897.8653006,-10475513946.186668,-17225.837729153674,-86187004.23012482,1108989791992.3896,3865778.0114304125,1120834769764.6099,43316772.215210974,3711.7777336672616,3427.780102555908,-209245.10780611192,-8783.805869855303,-552.7347255761273,3865778.0114304125,4022.230684952985,3838959.58245109,325.9014337051209,33041899.403430562,183332219.86243716,-9984708193.105965,-18843.497622789597,-85580771.01250209,1120834769764.6099,3838959.58245109,1133136625958.0952,43012296.37601425,17140.6184020685,25310.369968823223,-2334344.159426244,-0.51531552010649,-7253.000560587947,43316772.215210974,325.9014337051209,43012296.37601425,3644.791340810174
group_68,ET_1,11630.743203012022,24992.787206391666,-1351168.4487221327,603.0420527088884,1094.4085947157264,-5196213.600964315,279.4732245608257,-5444813.494656554,547.0994855652427,24992.787206391666,71950.76751352305,-3608311.628705006,2933.243500506743,6065.7533673653115,16266174.348183095,1364.9145950483921,15666158.309558831,3032.262263708973,-1351168.4487221327,-3608311.628705006,199830770.27766678,-45.29906005775183,-316424.4653142744,-711627648.3766195,-2625.2920660032355,-678016469.3105593,-158138.5896782774,603.0420527088884,2933.243500506743,-45.29906005775183,1315.269237119826,-0.692518370533058,-1424.955497281113,589.6474967158476,-1529.1059191124773,0.009442657481040829,1094.4085947157264,6065.7533673653115,-316424.4653142744,-0.692518370533058,993.48601360187,5860976.03972292,7.813727187508958,5818085.11218577,496.51785518241235,-5196213.600964315,16266174.348183095,-711627648.3766195,-1424.955497281113,5860976.03972292,74607326836.25241,46454.044591870246,75396218868.9181,2929231.5252960427,279.4732245608257,1364.9145950483921,-2625.2920660032355,589.6474967158476,7.813727187508958,46454.044591870246,264.41098027693323,46033.23028860502,4.064486323429595,-5444813.494656554,15666158.309558831,-678016469.3105593,-1529.1059191124773,5818085.11218577,75396218868.9181,46033.23028860502,76216016041.2235,2907797.504991647,547.0994855652427,3032.262263708973,-158138.5896782774,0.009442657481040829,496.51785518241235,2929231.5252960427,4.064486323429595,2907797.504991647,248.1464992313264
group_68,ET_2,120735.63267873238,212762.49396063806,-12751775.941875074,-968.7057366408033,18816.200166902338,32424070.257326525,-610.2388498774993,30257326.569856957,9405.500807615605,212762.49396063806,378908.37105287623,-22628581.321093053,3055.4016603419086,35608.62920778043,78853373.73341928,1027.4846048557258,75055082.33190058,17797.913318375675,-12751775.941875074,-22628581.321093053,1355291221.8401778,-1516.8195419161957,-2155668.9283029228,-4884956335.641677,19693.816762642706,-4656433809.313497,-1077504.5509182208,-968.7057366408033,3055.4016603419086,-1516.8195419161957,9000.499500730793,6.374789957989207,-8824.37533440898,4017.904556493008,-9549.285519796167,0.3728663549818291,18816.200166902338,35608.62920778043,-2155668.9283029228,6.374789957989207,6793.5695459108365,40367136.04870547,-61.398875324577475,40081463.50679406,3395.8100887790233,32424070.257326525,78853373.73341928,-4884956335.641677,-8824.37533440898,40367136.04870547,516137587077.7003,-386375.65233233606,521640776755.8175,20178618.65326968,-610.2388498774993,1027.4846048557258,19693.816762642706,4017.904556493008,-61.398875324577475,-386375.65233233606,1794.236568465822,-384017.25595765375,-31.94667206465695,30257326.569856957,75055082.33190058,-4656433809.313497,-9549.285519796167,40081463.50679406,521640776755.8175,-384017.25595765375,527356830741.50446,20035845.1188886,9405.500807615605,17797.913318375675,-1077504.5509182208,0.3728663549818291,3395.8100887790233,20178618.65326968,-31.94667206465695,20035845.1188886,1697.4187249680979
group_68,ET_3,105552.40485762965,187346.0522341227,-10365320.65229575,3354.1515290052866,16349.764533078143,36376832.95667946,1317.8689154219583,34632323.30123798,8176.175233958555,187346.0522341227,340972.1064650311,-18732305.05865852,-670.7490079439852,31768.800707678107,87228911.67808884,-599.5350340130514,84125623.07510683,15889.231871195416,-10365320.65229575,-18732305.05865852,1034107475.3473743,9.668519809628398,-1643687.4104151863,-3705908990.5599127,15766.109444559419,-3530969970.5793915,-822080.6766808742,3354.1515290052866,-670.7490079439852,9.668519809628398,6849.621210002177,4.428052425948219,-5399.517174837205,3011.3925140761844,-5900.781313130624,0.04350649366083354,16349.764533078143,31768.800707678107,-1643687.4104151863,4.428052425948219,5163.483042237847,30475000.33782357,-47.56622876707789,30251423.31457802,2582.530989173158,36376832.95667946,87228911.67808884,-3705908990.5599127,-5399.517174837205,30475000.33782357,388093420148.6677,-294580.86632076104,392194479822.56366,15242749.417769305,1317.8689154219583,-599.5350340130514,15766.109444559419,3011.3925140761844,-47.56622876707789,-294580.86632076104,1324.4143996861606,-292656.7883704094,-24.744953281681795,34632323.30123798,84125623.07510683,-3530969970.5793915,-5900.781313130624,30251423.31457802,392194479822.56366,-292656.7883704094,396456367607.8708,15130941.860327575,8176.175233958555,15889.231871195416,-822080.6766808742,0.04350649366083354,2582.530989173158,15242749.417769305,-24.744953281681795,15130941.860327575,1291.6610397838942
group_69,ET_1,367192.7051765352,190366.21223863977,-29246167.42032842,4506.901937716987,-54603.234998972584,153337912.6404887,-1361.9271039279427,147876001.67991862,27254.827487210445,190366.21223863977,109753.67077055536,-15490702.283159722,2197.4141613678567,-20595.898012681813,-2888047.0659029055,-742.1076725852658,-6054765.479419192,10279.82086261483,-29246167.42032842,-15490702.283159722,2346510209.9042387,5949.00051413545,4135076.5229746257,-9752257805.522411,-56629.82351960711,-9304059457.417105,-2064240.254999151,4506.901937716987,2197.4141613678567,5949.00051413545,17869.692460523103,-24.017287437425054,-8885.483299614994,-8220.611752706223,-9998.957218719448,-0.8326261824161275,-54603.234998972584,-20595.898012681813,4135076.5229746257,-24.017287437425054,13528.516304023067,-80502400.15482658,-164.90866692264024,-79925468.67821911,-6753.534992981212,153337912.6404887,-2888047.0659029055,-9752257805.522411,-8885.483299614994,-80502400.15482658,1025057490274.3904,1045582.7537000836,1035926755286.2445,40188658.10654177,-1361.9271039279427,-742.1076725852658,-56629.82351960711,-8220.611752706223,-164.90866692264024,1045582.7537000836,3784.024633824525,1038435.1064259118,88.22245562173069,147876001.67991862,-6054765.479419192,-9304059457.417105,-9998.957218719448,-79925468.67821911,1035926755286.2445,1038435.1064259118,1047219691375.1157,39900679.14511633,27254.827487210445,10279.82086261483,-2064240.254999151,-0.8326261824161275,-6753.534992981212,40188658.10654177,88.22245562173069,39900679.14511633,3371.4236216633244
group_69,ET_2,327022.19239764084,159051.3428973647,-25457042.981564485,5411.032247624638,-48195.67894335445,140231966.76277506,-3299.8419283362605,135485768.75361112,24090.292980492275,159051.3428973647,89824.23941187089,-12736071.064321136,4047.524616748183,-15977.27497208546,-12177977.14145718,-2114.060066996686,-14822346.476852853,7988.135517864224,-25457042.981564485,-12736071.064321136,2006153984.1034534,2981.234775187683,3538838.4301911467,-8351772279.253443,61067.05313912176,-7967333489.85918,-1768468.870636407,5411.032247624638,4047.524616748183,2981.234775187683,15324.963299441928,30.489518065398045,-14776.776346288341,-6937.44487276339,-15915.479891130288,-0.315879913123186,-48195.67894335445,-15977.27497208546,3538838.4301911467,30.489518065398045,11570.634204181672,-68846459.1608919,190.40112396407713,-68349934.29948668,-5782.327603144064,140231966.76277506,-12177977.14145718,-8351772279.253443,-14776.776346288341,-68846459.1608919,876913704204.6548,-1210275.7978926653,886197358110.0317,34407428.46836403,-3299.8419283362605,-2114.060066996686,61067.05313912176,-6937.44487276339,190.40112396407713,-1210275.7978926653,3144.1102300605526,-1201051.544781745,-101.90647269554876,135485768.75361112,-14822346.476852853,-7967333489.85918,-15915.479891130288,-68349934.29948668,886197358110.0317,-1201051.544781745,895843756729.2087,34159340.53272617,24090.292980492275,7988.135517864224,-1768468.870636407,-0.315879913123186,-5782.327603144064,34407428.46836403,-101.90647269554876,34159340.53272617,2889.6843607284063
group_69,ET_3,370858.73750881455,191635.81304836713,-28883777.77762407,3547.7494286184506,-54567.062779354914,160098517.65007913,-1158.7533612449276,154735297.1817225,27340.41536899841,191635.81304836713,110328.2944059739,-15278175.413158245,4981.506907402895,-20820.130881337,3135658.467462655,-2019.284339776352,34300.13259842247,10430.232823562865,-28883777.77762407,-15278175.413158245,2269212569.745087,56.32974000711475,3984110.6517045973,-9432567372.161926,-27950.131714410978,-8999160481.341967,-1996304.5478273248,3547.7494286184506,4981.506907402895,56.32974000711475,17288.444873969696,-15.754678173538057,2520.1820556085327,-7512.322883904037,1386.2858263585322,1.1655299897594555,-54567.062779354914,-20820.130881337,3984110.6517045973,-15.754678173538057,12989.35090731796,-77625428.63250646,-84.79253616463512,-77070599.16044778,-6508.623873773808,160098517.65007913,3135658.467462655,-9432567372.161926,2520.1820556085327,-77625428.63250646,992510571677.6392,555678.1452309313,1003042411464.9834,38897326.35921665,-1158.7533612449276,-2019.284339776352,-27950.131714410978,-7512.322883904037,-84.79253616463512,555678.1452309313,3264.9655141997628,552513.272166193,45.411211501398576,154735297.1817225,34300.13259842247,-8999160481.341967,1386.2858263585322,-77070599.16044778,1003042411464.9834,552513.272166193,1013984337484.2576,38619347.254407704,27340.41536899841,10430.232823562865,-1996304.5478273248,1.1655299897594555,-6508.623873773808,38897326.35921665,45.411211501398576,38619347.254407704,3261.3037494989553
group_70,ET_1,238843.1261426491,206721.4448515004,-15868524.188841883,-2428.6371857795275,25140.48458219873,58076351.53507821,-2452.185270001299,55526124.53993216,12377.167294649907,206721.4448515004,181065.90324517,-13798707.756017223,109.62494900991399,19946.095958556445,32133769.28402987,-878.26787839661,29875562.68071354,9805.135966402966,-15868524.188841883,-13798707.756017223,1058493036.0996703,295.41779178616406,-1663179.31020572,-3672575337.3907633,78171.50047876642,-3500778679.496419,-817657.8209441368,-2428.6371857795275,109.62494900991399,295.41779178616406,6771.043608425212,98.89513032918792,-7354.108911373389,3544.247092639774,-7904.351577112598,-0.300752583934451,25140.48458219873,19946.095958556445,-1663179.31020572,98.89513032918792,5285.143988109835,30917449.553918038,-195.93543136684713,30701627.516246557,2597.600770527076,58076351.53507821,32133769.28402987,-3672575337.3907633,-7354.108911373389,30917449.553918038,389495499806.83563,-1451075.251055711,393662713876.4596,15200079.059646212,-2452.185270001299,-878.26787839661,78171.50047876642,3544.247092639774,-195.93543136684713,-1451075.251055711,1866.8193552643947,-1441184.3689261978,-121.93385832468812,55526124.53993216,29875562.68071354,-3500778679.496419,-7904.351577112598,30701627.516246557,393662713876.4596,-1441184.3689261978,397990249786.25464,15093983.614736062,12377.167294649907,9805.135966402966,-817657.8209441368,-0.300752583934451,2597.600770527076,15200079.059646212,-121.93385832468812,15093983.614736062,1277.0507826149292
group_70,ET_2,219339.81351621807,187553.56295373113,-13552810.791034486,377.72019369547024,23089.86265482519,62989155.983273774,617.1842183598926,60832722.23698647,11284.28082452562,187553.56295373113,164094.49514712868,-11686540.414946118,-3241.872831892292,18219.798557078404,38240658.22864138,-1420.0710019967667,36344927.154153205,8894.28123782761,-13552810.791034486,-11686540.414946118,842592760.2831017,418.5024688954876,-1332197.894725527,-2911512783.9871125,-23602.372280147494,-2774438961.8275867,-650994.355784901,377.72019369547024,-3241.872831892292,418.5024688954876,5379.8183195463935,-30.78864566958688,-5191.956398293526,2896.6598647126857,-5615.27106008613,-0.032522617397288484,23089.86265482519,18219.798557078404,-1332197.894725527,-30.78864566958688,4248.387841507509,24578902.75218521,60.34873291560036,24402727.303455513,2076.028622735611,62989155.983273774,38240658.22864138,-2911512783.9871125,-5191.956398293526,24578902.75218521,306812542580.03845,456281.8785390035,310074536977.1571,12012448.46280597,617.1842183598926,-1420.0710019967667,-23602.372280147494,2896.6598647126857,60.34873291560036,456281.8785390035,1561.0455441956033,453255.5637408871,37.57508829981897,60832722.23698647,36344927.154153205,-2774438961.8275867,-5615.27106008613,24402727.303455513,310074536977.1571,453255.5637408871,313463250459.98083,11926385.208286721,11284.28082452562,8894.28123782761,-650994.355784901,-0.032522617397288484,2076.028622735611,12012448.46280597,37.57508829981897,11926385.208286721,1014.5196793124741
